"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"Ukrajina";677
"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"Uzbekistan";82
"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"Združene države";8
"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"Združeni arabski emirati";0
"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"Združeno kraljestvo";156669
"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"Neznano";0
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Maroko";0
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Moldavija (Republika)";0
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Nemèija";252336
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Nizozemska";14631
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Norveška";0
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Oman";0
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Pakistan";0
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Poljska";2115
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Portugalska";0
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Romunija";0
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Ruska federacija";33259
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"SA";-
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Sirska Arabska Republika";0
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Slovaška";0
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Slovenija";34
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Srbija";0
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Srbija in Èrna Gora";71682
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Sudan";0
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Španija";0
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Švedska";0
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Švica";23506
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Tunizija";0
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Turèija";96922
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Turkmenistan";0
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Ukrajina";0
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Uzbekistan";0
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Združene države";0
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Združeni arabski emirati";0
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Združeno kraljestvo";154344
"2005";"Prihod/odhod letal - SKUPAJ";"Redni prevoz";"Neznano";0
"2005";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Maroko";334
"2005";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Moldavija (Republika)";294
"2005";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Nemèija";3288
"2005";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Nizozemska";345
"2005";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Norveška";650
"2005";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Oman";0
"2005";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Pakistan";0
"2005";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Poljska";182
"2005";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Portugalska";127
"2005";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Romunija";3703
"2005";"Prihod/odhod letal - SKUPAJ";"Posebni prevoz";"Ruska federacija";994
