"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Irska";67;138;57;123;45;77;32;80;44;86;29;65;31;57;27;46
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Islandija";6;6;6;6;2;2;2;2;1;1;11;35;2;2;2;10
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Italija";12604;22088;15047;24427;14932;24527;13273;21448;11513;17738;13167;19075;14536;21249;15742;23065
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Latvija";230;250;115;164;151;172;115;125;152;160;9;16;14;27;372;489
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Litva";34;64;61;83;16;27;21;37;56;106;16;33;14;21;10;14
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Luksemburg";8;26;4;5;12;13;8;31;6;21;39;142;12;43;8;10
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Madžarska";574;920;663;1125;880;1433;820;1347;625;870;598;895;702;902;596;935
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Makedonija";668;1129;648;892;657;1105;547;702;483;676;503;597;505;605;498;748
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Malta";3;5;7;7;9;15;12;33;11;19;14;59;4;4;5;5
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Nemèija";1678;3306;1614;2843;1102;2027;1128;2269;986;1999;992;1900;1247;1995;1350;2155
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Nizozemska";261;475;202;332;219;349;242;617;193;397;132;221;197;434;185;304
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Norveška";46;95;16;51;21;33;22;48;29;47;12;15;79;244;12;18
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Poljska";506;667;356;472;472;895;392;534;202;268;188;292;449;610;947;1192
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Portugalska";34;49;55;75;38;45;89;98;32;41;50;63;83;104;83;97
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Romunija";608;1119;1838;2043;1680;1892;1538;1850;708;1072;835;1275;1022;1179;936;1091
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Ruska federacija";195;315;106;156;415;479;354;466;454;572;569;640;494;604;208;302
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Slovaška";174;645;180;310;135;244;187;278;132;240;129;255;212;293;189;263
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Srbija";2040;3526;1956;2605;2046;2515;2043;2509;1920;2277;1944;2549;1613;1915;1434;1642
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Španija";329;542;353;451;162;285;266;399;170;312;137;264;166;294;182;268
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Švedska";114;164;112;224;137;368;132;451;85;270;88;213;94;243;63;102
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Švica";1102;1353;1480;1861;1043;1243;1412;1685;1212;1394;1405;1514;1351;1467;1361;1462
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Turèija";42;112;54;71;97;113;162;237;573;633;571;575;928;954;2300;2377
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Ukrajina";192;288;176;245;1962;1988;1211;1234;1499;1545;896;931;672;728;898;941
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Združeno kraljestvo";399;933;440;783;320;608;254;730;217;486;221;464;284;477;300;484
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Druge evropske države";110;244;135;166;93;152;132;211;115;179;150;295;257;288;189;247
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Južna Afrika";11;13;-;-;10;16;17;19;7;11;23;32;6;12;13;16
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Druge afriške države";20;58;43;50;24;53;25;33;40;61;34;38;33;39;29;36
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Avstralija";98;146;77;162;150;227;136;266;128;218;107;168;99;165;105;202
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Nova Zelandija";18;38;12;29;35;64;21;26;20;29;15;18;9;17;11;15
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Druge države in ozemlja Oceanije";2;2;6;8;3;7;-;-;1;1;2;7;4;32;1;2
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Izrael";279;389;352;519;221;418;169;282;369;656;210;297;152;219;196;271
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Japonska";57;92;25;66;29;47;26;42;24;48;5;13;22;40;30;42
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Kitajska (Ljudska republika)";16;24;33;55;43;76;29;56;70;160;68;101;66;119;69;100
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Koreja (Republika)";77;100;303;308;579;599;1248;1256;1605;1610;2306;2310;3540;3555;3945;3950
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Druge azijske države";62;145;110;172;97;122;53;80;63;113;79;110;164;242;99;185
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Brazilija";41;88;65;79;26;33;16;24;31;58;31;35;22;22;18;18
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Druge države Južne in Srednje Amerike";64;149;88;127;28;31;62;141;74;156;48;65;66;80;54;71
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Kanada";131;213;217;273;115;172;83;176;108;200;87;135;91;172;88;117
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Združene države (ZDA)";378;656;319;528;237;419;267;684;300;478;300;527;242;437;281;591
"Skupine nastanitvenih objektov - SKUPAJ";"Sežana";"Druge države in ozemlja Severne Amerika";2;4;1;4;2;2;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"DRŽAVE - SKUPAJ";z;z;1379;3019;1844;4098;1799;4097;1498;3493;1448;2725;1446;2538;1499;2474
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"DOMAÈI";z;z;396;823;606;1457;424;823;290;523;330;520;274;422;337;550
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"TUJI";z;z;983;2196;1238;2641;1375;3274;1208;2970;1118;2205;1172;2116;1162;1924
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Avstrija";z;z;81;160;82;149;69;122;109;239;73;97;144;221;130;207
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Belgija";-;-;2;5;5;17;3;3;-;-;8;11;8;9;14;16
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Bolgarija";z;z;13;19;11;65;12;73;-;-;1;3;4;8;7;11
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Bosna in Hercegovina";z;z;11;12;29;49;72;296;32;59;20;35;38;62;36;126
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Ciper";z;z;6;24;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Èeška republika";z;z;125;304;107;197;119;235;158;570;150;583;37;47;58;99
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Èrna gora";z;z;1;2;6;19;10;10;11;18;2;2;2;4;4;7
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Danska";-;-;1;3;3;7;2;2;2;2;-;-;-;-;1;6
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Estonija";z;z;-;-;7;7;4;4;-;-;5;6;2;2;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Finska";z;z;1;1;3;3;4;6;1;1;3;3;3;3;7;23
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Francija";z;z;10;28;13;17;33;185;21;44;29;33;27;36;25;38
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Grèija";z;z;2;2;3;3;5;6;-;-;-;-;5;16;1;4
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Hrvaška";z;z;85;250;71;225;82;150;58;86;65;141;76;114;64;79
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Irska";-;-;-;-;-;-;2;2;-;-;1;3;1;1;1;2
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Islandija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Italija";z;z;96;146;135;179;90;158;93;151;64;82;103;128;73;101
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Latvija";z;z;-;-;-;-;36;36;-;-;2;20;2;2;3;3
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Litva";-;-;-;-;4;4;4;4;-;-;1;1;-;-;2;3
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Luksemburg";-;-;-;-;-;-;-;-;-;-;-;-;2;4;7;7
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Madžarska";z;z;53;59;109;116;46;62;39;86;47;70;69;97;61;89
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Makedonija";z;z;11;23;25;93;15;81;22;31;9;9;3;5;9;20
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Malta";z;z;-;-;1;1;1;1;-;-;-;-;-;-;4;4
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Nemèija";z;z;138;281;179;357;217;386;264;590;166;326;163;305;174;289
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Nizozemska";z;z;33;33;34;38;20;21;15;15;17;17;7;11;16;22
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Norveška";z;z;6;7;6;6;2;2;2;2;5;5;-;-;3;3
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Poljska";z;z;20;48;26;38;39;95;20;25;37;46;21;31;37;47
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Portugalska";z;z;1;3;1;3;5;8;1;2;1;2;1;1;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Romunija";z;z;44;171;35;73;49;80;16;28;43;47;53;53;104;115
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Ruska federacija";z;z;6;12;6;9;17;26;19;37;57;84;37;80;17;18
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Slovaška";z;z;39;85;42;64;42;80;30;71;72;114;28;45;42;63
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Srbija";z;z;111;305;170;608;246;936;199;736;116;279;178;558;121;287
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Španija";z;z;4;5;8;10;20;47;14;21;9;22;10;16;14;26
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Švedska";z;z;6;17;8;18;18;21;5;5;13;21;10;12;11;12
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Švica";z;z;22;58;25;55;8;30;10;16;11;17;21;78;7;14
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Turèija";z;z;3;8;4;8;5;6;-;-;4;10;4;6;9;19
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Ukrajina";z;z;9;34;27;54;12;12;6;6;23;25;43;45;32;35
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Združeno kraljestvo";z;z;14;35;9;14;11;12;6;6;17;35;15;20;14;25
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Druge evropske države";z;z;15;30;23;84;22;39;24;64;11;14;15;24;10;16
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Južna Afrika";z;z;-;-;-;-;-;-;1;1;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Druge afriške države";z;z;1;3;2;10;-;-;4;8;2;2;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Avstralija";z;z;3;6;4;6;-;-;-;-;9;9;3;5;2;2
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Nova Zelandija";z;z;1;1;1;1;-;-;-;-;-;-;3;6;7;20
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Druge države in ozemlja Oceanije";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Izrael";z;z;3;5;-;-;5;5;1;1;1;1;7;13;12;27
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Japonska";-;-;-;-;-;-;-;-;1;1;2;2;3;7;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Kitajska (Ljudska republika)";-;-;-;-;-;-;1;1;-;-;4;8;9;15;6;10
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Koreja (Republika)";z;z;-;-;-;-;-;-;-;-;-;-;-;-;1;2
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Druge azijske države";z;z;-;-;8;25;5;7;3;5;5;5;3;3;4;8
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Brazilija";-;-;2;4;2;4;2;4;-;-;4;6;-;-;3;6
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Druge države Južne in Srednje Amerike";z;z;1;2;1;2;-;-;-;-;1;1;-;-;3;7
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Kanada";z;z;1;2;-;-;7;7;8;16;-;-;2;12;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Združene države (ZDA)";z;z;2;3;3;3;13;13;13;27;8;8;10;11;6;6
"Skupine nastanitvenih objektov - SKUPAJ";"Slovenske Konjice";"Druge države in ozemlja Severne Amerika";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"DRŽAVE - SKUPAJ";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"DOMAÈI";z;z;z;z;z;z;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Avstrija";z;z;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Belgija";-;-;z;z;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Bolgarija";-;-;-;-;-;-;z;z;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Bosna in Hercegovina";z;z;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Ciper";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Èeška republika";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Èrna gora";z;z;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Danska";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Estonija";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Finska";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Francija";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Grèija";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Hrvaška";z;z;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Irska";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Islandija";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Italija";-;-;-;-;-;-;z;z;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Latvija";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Litva";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Luksemburg";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Madžarska";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Makedonija";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Malta";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Nemèija";-;-;z;z;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Nizozemska";z;z;z;z;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Norveška";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Poljska";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Portugalska";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Romunija";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Ruska federacija";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Slovaška";-;-;z;z;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Srbija";z;z;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Španija";-;-;z;z;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Švedska";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Švica";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Turèija";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Ukrajina";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Združeno kraljestvo";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Druge evropske države";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Južna Afrika";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Druge afriške države";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Avstralija";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Nova Zelandija";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Druge države in ozemlja Oceanije";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Izrael";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Japonska";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Kitajska (Ljudska republika)";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Koreja (Republika)";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Druge azijske države";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Brazilija";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Druge države Južne in Srednje Amerike";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Kanada";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Združene države (ZDA)";z;z;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Sodražica";"Druge države in ozemlja Severne Amerika";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"DRŽAVE - SKUPAJ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Avstrija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Belgija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Bolgarija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Bosna in Hercegovina";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Ciper";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Èeška republika";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Èrna gora";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Danska";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Estonija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Finska";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Francija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Grèija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Hrvaška";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Irska";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Islandija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Italija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Latvija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Litva";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Luksemburg";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Madžarska";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Makedonija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Malta";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Nemèija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Nizozemska";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Norveška";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Poljska";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Portugalska";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Romunija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Ruska federacija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Slovaška";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Srbija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Španija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Švedska";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Švica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Središèe ob Dravi";"Turèija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
