"Kidrièevo";"Skupine nastanitvenih objektov - SKUPAJ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Kidrièevo";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Kidrièevo";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Kidrièevo";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Kobilje";"Skupine nastanitvenih objektov - SKUPAJ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Kobilje";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Kobilje";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Kobilje";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Koèevje";"Skupine nastanitvenih objektov - SKUPAJ";...;194;554;530;...;241;642;623;...;253;718;694;...;191;587;565;...;195;589;573;...;183;577;571;...;188;583;577;...;188;584;578
"Koèevje";"Hoteli in podobni nastanitveni objekti";6;92;234;218;6;84;204;193;6;82;197;181;4;27;67;53;4;33;73;65;3;21;47;41;3;21;47;41;3;21;48;42
"Koèevje";"Kampi";1;35;140;140;2;85;240;240;2;85;240;240;2;85;250;250;2;85;250;250;2;85;250;250;2;87;250;250;2;87;250;250
"Koèevje";"Ostali nastanitveni objekti";...;67;180;172;...;72;198;190;...;86;281;273;...;79;270;262;...;77;266;258;...;77;280;280;...;80;286;286;...;80;286;286
"Komen";"Skupine nastanitvenih objektov - SKUPAJ";...;46;149;136;...;49;158;143;...;49;165;148;...;48;167;149;...;54;175;155;...;40;151;130;...;45;175;152;...;47;165;142
"Komen";"Hoteli in podobni nastanitveni objekti";2;11;26;26;2;11;26;26;2;11;26;26;2;11;26;26;2;11;26;26;1;2;6;6;-;-;-;-;-;-;-;-
"Komen";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Komen";"Ostali nastanitveni objekti";...;35;123;110;...;38;132;117;...;38;139;122;...;37;141;123;...;43;149;129;...;38;145;124;...;45;175;152;...;47;165;142
"Komenda";"Skupine nastanitvenih objektov - SKUPAJ";...;8;27;24;...;8;27;24;...;4;11;9;...;5;11;9;...;5;11;9;...;8;72;35;...;6;16;14;...;8;22;20
"Komenda";"Hoteli in podobni nastanitveni objekti";1;8;27;24;1;8;27;24;1;4;11;9;1;5;11;9;1;5;11;9;1;4;11;9;1;6;16;14;1;8;22;20
"Komenda";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Komenda";"Ostali nastanitveni objekti";...;-;-;-;...;-;-;-;...;-;-;-;-;-;-;-;...;-;-;-;...;4;61;26;...;-;-;-;...;-;-;-
"Kostanjevica na Krki";"Skupine nastanitvenih objektov - SKUPAJ";...;16;47;34;...;16;47;34;...;16;49;34;...;14;43;30;...;16;48;34;...;16;48;34;...;25;72;56;...;27;78;60
"Kostanjevica na Krki";"Hoteli in podobni nastanitveni objekti";1;12;35;24;1;12;35;24;1;12;35;24;1;10;29;20;1;10;29;20;1;10;29;20;2;19;53;42;2;21;59;46
"Kostanjevica na Krki";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Kostanjevica na Krki";"Ostali nastanitveni objekti";...;4;12;10;...;4;12;10;...;4;14;10;...;4;14;10;...;6;19;14;...;6;19;14;...;6;19;14;...;6;19;14
"Kostel";"Skupine nastanitvenih objektov - SKUPAJ";...;34;110;110;...;34;110;110;...;15;86;86;...;35;126;126;...;35;129;126;...;35;126;126;...;35;126;126;...;35;126;126
"Kostel";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Kostel";"Kampi";1;20;40;40;1;20;40;40;-;-;-;-;1;20;40;40;1;20;40;40;1;20;40;40;1;20;40;40;1;20;40;40
"Kostel";"Ostali nastanitveni objekti";...;14;70;70;...;14;70;70;...;15;86;86;...;15;86;86;...;15;89;86;...;15;86;86;...;15;86;86;...;15;86;86
"Kozje";"Skupine nastanitvenih objektov - SKUPAJ";-;-;-;-;-;-;-;-;...;20;49;49;...;20;50;50;...;10;24;24;...;-;-;-;...;5;30;20;...;-;-;-
"Kozje";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;2;20;49;49;2;20;50;50;1;10;24;24;-;-;-;-;-;-;-;-;-;-;-;-
"Kozje";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Kozje";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;5;30;20;...;-;-;-
"Križevci";"Skupine nastanitvenih objektov - SKUPAJ";...;6;18;18;...;6;18;18;...;6;18;18;...;6;18;18;...;6;18;18;...;6;18;18;...;6;18;18;...;-;-;-
"Križevci";"Hoteli in podobni nastanitveni objekti";1;6;18;18;1;6;18;18;1;6;18;18;1;6;18;18;1;6;18;18;1;6;18;18;1;6;18;18;-;-;-;-
"Križevci";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Križevci";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Krško";"Skupine nastanitvenih objektov - SKUPAJ";...;102;222;205;...;114;265;263;...;114;265;263;...;170;392;385;...;166;402;384;...;166;372;360;...;146;357;349;...;152;374;364
"Krško";"Hoteli in podobni nastanitveni objekti";5;102;222;205;5;107;227;225;5;107;227;225;6;137;255;255;5;132;254;246;5;131;242;240;5;111;233;231;6;116;238;238
"Krško";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Krško";"Ostali nastanitveni objekti";-;-;-;-;...;7;38;38;...;7;38;38;...;33;137;130;...;34;148;138;...;35;130;120;...;35;124;118;...;36;136;126
"Kungota";"Skupine nastanitvenih objektov - SKUPAJ";...;22;61;58;...;13;23;23;...;29;64;64;...;34;87;82;...;29;71;71;...;29;76;75;...;29;74;71;...;20;48;47
"Kungota";"Hoteli in podobni nastanitveni objekti";2;19;58;55;1;10;20;20;3;26;61;61;2;17;43;43;2;17;43;43;2;17;45;44;2;17;45;44;1;10;20;20
"Kungota";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Kungota";"Ostali nastanitveni objekti";...;3;3;3;...;3;3;3;...;3;3;3;...;17;44;39;...;12;28;28;...;12;31;31;...;12;29;27;...;10;28;27
"Kuzma";"Skupine nastanitvenih objektov - SKUPAJ";...;1;6;6;...;1;6;6;...;1;6;6;...;1;6;6;...;-;-;-;...;-;-;-;...;4;10;10;...;4;10;10
"Kuzma";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Kuzma";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Kuzma";"Ostali nastanitveni objekti";...;1;6;6;...;1;6;6;...;1;6;6;...;1;6;6;...;-;-;-;...;-;-;-;...;4;10;10;...;4;10;10
"Lenart";"Skupine nastanitvenih objektov - SKUPAJ";...;6;14;14;...;6;14;14;-;-;-;-;-;-;-;-;...;10;26;23;...;10;26;23;...;10;26;22;...;10;26;22
"Lenart";"Hoteli in podobni nastanitveni objekti";1;6;14;14;1;6;14;14;-;-;-;-;-;-;-;-;1;10;26;23;1;10;26;23;1;10;26;22;1;10;26;22
"Lenart";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Lenart";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Litija";"Skupine nastanitvenih objektov - SKUPAJ";...;18;50;48;...;12;25;25;...;18;50;48;...;21;64;59;...;18;50;48;...;18;50;48;...;23;70;68;...;12;25;25
"Litija";"Hoteli in podobni nastanitveni objekti";2;12;25;25;2;12;25;25;2;12;25;25;2;12;25;25;2;12;25;25;2;12;25;25;2;12;25;25;2;12;25;25
"Litija";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Litija";"Ostali nastanitveni objekti";...;6;25;23;-;-;-;-;...;6;25;23;...;9;39;34;...;6;25;23;...;6;25;23;...;11;45;43;...;-;-;-
"Ljutomer";"Skupine nastanitvenih objektov - SKUPAJ";...;122;324;294;...;166;416;371;...;232;562;504;...;204;460;405;...;162;384;327;...;121;289;246;...;170;424;348;...;162;397;321
"Ljutomer";"Hoteli in podobni nastanitveni objekti";3;68;158;138;5;109;235;202;8;188;406;356;7;182;393;344;6;139;311;262;4;98;215;180;5;141;330;262;4;137;321;254
"Ljutomer";"Kampi";1;20;80;80;1;20;80;80;1;20;80;80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Ljutomer";"Ostali nastanitveni objekti";...;34;86;76;...;37;101;89;...;24;76;68;...;22;67;61;...;23;73;65;...;23;74;66;...;29;94;86;...;25;76;67
"Log - Dragomer";"Skupine nastanitvenih objektov - SKUPAJ";-;-;-;-;...;1;5;5;...;1;5;5;...;1;5;4;...;1;6;5;...;1;6;5;...;-;-;-;...;-;-;-
"Log - Dragomer";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Log - Dragomer";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Log - Dragomer";"Ostali nastanitveni objekti";-;-;-;-;...;1;5;5;...;1;5;5;...;1;5;4;...;1;6;5;...;1;6;5;...;-;-;-;...;-;-;-
"Logatec";"Skupine nastanitvenih objektov - SKUPAJ";...;54;199;186;...;60;213;198;...;63;218;202;...;63;194;183;...;63;193;177;...;63;193;177;...;52;136;127;...;54;139;130
"Logatec";"Hoteli in podobni nastanitveni objekti";3;12;28;25;3;18;42;37;3;18;40;37;2;16;34;31;2;16;34;31;2;16;34;31;2;16;34;31;3;18;37;34
"Logatec";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Logatec";"Ostali nastanitveni objekti";...;42;171;161;...;42;171;161;...;45;178;165;...;47;160;152;...;47;159;146;...;47;159;146;...;36;102;96;...;36;102;96
"Loška dolina";"Skupine nastanitvenih objektov - SKUPAJ";...;9;25;20;...;9;25;20;...;10;32;28;...;5;22;18;...;11;43;33;...;11;40;35;...;15;58;51;...;16;60;53
"Loška dolina";"Hoteli in podobni nastanitveni objekti";2;4;11;10;2;4;11;10;1;3;8;8;1;3;8;8;1;3;8;8;1;3;8;8;2;8;28;28;2;8;28;28
"Loška dolina";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Loška dolina";"Ostali nastanitveni objekti";...;5;14;10;...;5;14;10;...;7;24;20;...;2;14;10;...;8;35;25;...;8;32;27;...;7;30;23;...;8;32;25
"Loški Potok";"Skupine nastanitvenih objektov - SKUPAJ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;2;6;5
"Loški Potok";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;6;5
"Loški Potok";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Loški Potok";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Lukovica";"Skupine nastanitvenih objektov - SKUPAJ";...;27;79;68;...;25;74;64;...;25;74;64;...;31;95;86;...;31;95;86;...;31;118;80;...;26;76;68;...;26;76;67
"Lukovica";"Hoteli in podobni nastanitveni objekti";1;22;67;58;1;22;67;58;1;22;67;58;2;31;95;86;2;31;95;86;2;31;118;80;2;26;76;68;2;26;76;67
"Lukovica";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Lukovica";"Ostali nastanitveni objekti";...;5;12;10;...;3;7;6;...;3;7;6;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Majšperk";"Skupine nastanitvenih objektov - SKUPAJ";...;3;12;10;...;3;12;10;...;3;12;10;-;-;-;-;...;3;11;11;...;1;4;4;...;1;4;4;...;27;106;106
"Majšperk";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Majšperk";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;26;102;102
"Majšperk";"Ostali nastanitveni objekti";...;3;12;10;...;3;12;10;...;3;12;10;-;-;-;-;...;3;11;11;...;1;4;4;...;1;4;4;...;1;4;4
"Makole";"Skupine nastanitvenih objektov - SKUPAJ";...;4;8;8;...;7;16;14;...;14;41;36;...;-;-;-;...;-;-;-;...;-;-;-;...;9;26;24;...;9;26;24
"Makole";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;1;11;23;20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Makole";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Makole";"Ostali nastanitveni objekti";...;4;8;8;...;7;16;14;...;3;18;16;...;-;-;-;...;-;-;-;...;-;-;-;...;9;26;24;...;9;26;24
"Markovci";"Skupine nastanitvenih objektov - SKUPAJ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Markovci";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Markovci";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Markovci";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Medvode";"Skupine nastanitvenih objektov - SKUPAJ";...;126;264;262;...;130;273;273;...;160;334;326;...;164;342;335;...;136;287;279;...;163;361;349;...;166;358;347;...;146;308;299
"Medvode";"Hoteli in podobni nastanitveni objekti";2;17;42;40;2;21;51;51;3;51;112;104;4;55;120;113;2;14;33;25;3;37;91;79;3;39;88;77;5;36;86;77
"Medvode";"Kampi";1;99;200;200;1;99;200;200;1;99;200;200;1;99;200;200;1;99;200;200;1;99;200;200;1;100;200;200;1;100;200;200
"Medvode";"Ostali nastanitveni objekti";...;10;22;22;...;10;22;22;...;10;22;22;...;10;22;22;...;23;54;54;...;27;70;70;...;27;70;70;...;10;22;22
"Mengeš";"Skupine nastanitvenih objektov - SKUPAJ";...;12;30;24;...;12;30;24;...;14;34;28;...;14;34;34;...;14;34;28;...;14;34;28;...;14;34;28;...;14;34;28
"Mengeš";"Hoteli in podobni nastanitveni objekti";1;12;30;24;1;12;30;24;1;12;30;24;1;12;30;30;1;12;30;24;1;12;30;24;1;12;30;24;1;12;30;24
"Mengeš";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Mengeš";"Ostali nastanitveni objekti";...;-;-;-;...;-;-;-;...;2;4;4;...;2;4;4;...;2;4;4;...;2;4;4;...;2;4;4;...;2;4;4
"Metlika";"Skupine nastanitvenih objektov - SKUPAJ";...;143;473;463;...;145;483;475;...;191;550;526;...;183;524;504;...;146;411;407;...;146;412;407;...;145;407;403;...;195;607;603
"Metlika";"Hoteli in podobni nastanitveni objekti";4;53;109;109;4;53;109;109;5;89;211;197;5;83;199;185;5;50;104;104;5;50;104;104;4;47;96;96;4;47;96;96
"Metlika";"Kampi";2;75;300;300;2;75;300;300;1;50;200;200;1;50;200;200;1;50;200;200;1;50;200;200;1;50;200;200;3;130;460;460
"Metlika";"Ostali nastanitveni objekti";...;15;64;54;...;17;74;66;...;52;139;129;...;50;125;119;...;46;107;103;...;46;108;103;...;48;111;107;...;18;51;47
"Miklavž na Dravskem polju";"Skupine nastanitvenih objektov - SKUPAJ";...;10;21;20;...;10;21;20;...;10;21;20;...;10;21;20;...;14;37;33;...;12;29;26;...;16;38;37;...;13;33;32
"Miklavž na Dravskem polju";"Hoteli in podobni nastanitveni objekti";1;10;21;20;1;10;21;20;1;10;21;20;1;10;21;20;1;10;21;20;1;10;21;20;1;10;21;20;1;10;21;20
"Miklavž na Dravskem polju";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Miklavž na Dravskem polju";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;4;16;13;...;2;8;6;...;6;17;17;...;3;12;12
"Miren - Kostanjevica";"Skupine nastanitvenih objektov - SKUPAJ";...;16;65;58;...;10;47;41;...;17;66;56;...;19;72;62;...;21;80;69;...;19;75;67;...;16;71;61;...;12;57;48
"Miren - Kostanjevica";"Hoteli in podobni nastanitveni objekti";2;12;37;36;1;6;19;19;1;7;21;21;1;7;22;22;1;7;22;22;1;7;19;19;1;4;14;14;-;-;-;-
"Miren - Kostanjevica";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Miren - Kostanjevica";"Ostali nastanitveni objekti";...;4;28;22;...;4;28;22;...;10;45;35;...;12;50;40;...;14;58;47;...;12;56;48;...;12;57;47;...;12;57;48
"Mirna";"Skupine nastanitvenih objektov - SKUPAJ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;8;16;16;...;8;16;16;...;8;16;16;...;8;16;16
"Mirna";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;8;16;16;1;8;16;16;1;8;16;16;1;8;16;16
"Mirna";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Mirna";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Mirna Peè";"Skupine nastanitvenih objektov - SKUPAJ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;3;15;11
"Mirna Peè";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Mirna Peè";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Mirna Peè";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;3;15;11
"Mokronog - Trebelno";"Skupine nastanitvenih objektov - SKUPAJ";...;14;46;34;...;14;48;34;...;14;46;34;...;14;46;34;...;14;40;34;...;13;38;32;...;10;42;26;...;10;42;26
"Mokronog - Trebelno";"Hoteli in podobni nastanitveni objekti";1;5;10;10;1;5;10;10;1;5;10;10;2;14;46;34;2;14;40;34;2;13;38;32;1;10;42;26;1;10;42;26
"Mokronog - Trebelno";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Mokronog - Trebelno";"Ostali nastanitveni objekti";...;9;36;24;...;9;38;24;...;9;36;24;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Moravèe";"Skupine nastanitvenih objektov - SKUPAJ";...;5;10;10;...;-;-;-;...;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;7;33;33;...;7;33;33
"Moravèe";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Moravèe";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Moravèe";"Ostali nastanitveni objekti";...;5;10;10;...;-;-;-;...;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;7;33;33;...;7;33;33
"Muta";"Skupine nastanitvenih objektov - SKUPAJ";...;2;4;4;...;19;45;38;...;19;50;38;...;19;52;38;...;19;52;38;...;2;4;4;...;2;4;4;...;7;22;22
"Muta";"Hoteli in podobni nastanitveni objekti";1;2;4;4;2;19;45;38;2;19;50;38;2;19;52;38;2;19;52;38;1;2;4;4;1;2;4;4;2;7;22;22
"Muta";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Muta";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Naklo";"Skupine nastanitvenih objektov - SKUPAJ";...;92;281;277;...;134;405;386;...;132;349;330;...;132;319;300;...;132;319;300;...;135;413;392;...;132;398;377;...;132;400;377
"Naklo";"Hoteli in podobni nastanitveni objekti";2;20;46;44;2;66;161;144;2;66;163;144;2;66;163;144;2;66;163;144;2;66;161;144;2;66;160;143;2;66;162;143
"Naklo";"Kampi";1;60;200;200;1;50;200;200;1;50;150;150;1;50;120;120;1;50;120;120;1;50;200;200;1;50;200;200;1;50;200;200
"Naklo";"Ostali nastanitveni objekti";...;12;35;33;...;18;44;42;...;16;36;36;...;16;36;36;...;16;36;36;...;19;52;48;...;16;38;34;...;16;38;34
"Odranci";"Skupine nastanitvenih objektov - SKUPAJ";...;16;42;42;...;16;42;42;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;14;42;42
"Odranci";"Hoteli in podobni nastanitveni objekti";1;16;42;42;1;16;42;42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;14;42;42
"Odranci";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Odranci";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Oplotnica";"Skupine nastanitvenih objektov - SKUPAJ";...;4;8;8;...;4;8;8;...;4;8;8;...;4;12;12;...;4;12;12;...;4;12;12;...;4;12;12;...;4;12;12
"Oplotnica";"Hoteli in podobni nastanitveni objekti";1;4;8;8;1;4;8;8;1;4;8;8;1;4;12;12;1;4;12;12;1;4;12;12;1;4;12;12;1;4;12;12
"Oplotnica";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Oplotnica";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Ormož";"Skupine nastanitvenih objektov - SKUPAJ";...;89;204;178;...;87;215;179;...;87;197;179;...;95;213;193;...;90;210;194;...;89;202;187;...;44;118;104;...;46;125;112
"Ormož";"Hoteli in podobni nastanitveni objekti";3;52;94;93;4;56;120;107;3;52;94;93;3;52;95;94;3;52;95;94;3;52;94;93;2;16;28;27;2;16;28;27
"Ormož";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Ormož";"Ostali nastanitveni objekti";...;37;110;85;...;31;95;72;...;35;103;86;...;43;118;99;...;38;115;100;...;37;108;94;...;28;90;77;...;30;97;85
"Osilnica";"Skupine nastanitvenih objektov - SKUPAJ";...;65;167;136;...;63;134;134;...;33;65;65;...;33;65;65;...;33;65;65;...;33;123;65;...;40;78;78;...;50;136;136
"Osilnica";"Hoteli in podobni nastanitveni objekti";2;52;136;105;2;50;103;103;1;30;56;56;1;30;56;56;1;30;56;56;1;30;114;56;1;30;56;56;1;30;56;56
"Osilnica";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Osilnica";"Ostali nastanitveni objekti";...;13;31;31;...;13;31;31;...;3;9;9;...;3;9;9;...;3;9;9;...;3;9;9;...;10;22;22;...;20;80;80
"Pesnica";"Skupine nastanitvenih objektov - SKUPAJ";...;8;23;19;...;10;28;24;...;24;72;66;...;30;81;77;...;28;81;77;...;25;70;66;...;35;90;90;...;30;71;69
"Pesnica";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;1;16;42;42;1;16;42;42;1;14;42;42;1;14;42;42;1;14;42;42;-;-;-;-
"Pesnica";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Pesnica";"Ostali nastanitveni objekti";...;8;23;19;...;10;28;24;...;8;30;24;...;14;39;35;...;14;39;35;...;11;28;24;...;21;48;48;...;30;71;69
"Pivka";"Skupine nastanitvenih objektov - SKUPAJ";...;17;48;46;...;17;48;46;...;17;49;46;...;17;51;47;...;21;62;60;...;19;57;53;...;19;57;54;...;21;63;59
"Pivka";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;1;3;10;10;2;5;15;15;1;7;23;23;-;-;-;-;-;-;-;-;-;-;-;-
"Pivka";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
